"","strand.first","stop_pos","n","mean_qwidth","min_mapq","mean_mapq","file_name"
"366","+",6535075,8182,24.7338059154241,0,25.114764116353,"LB-2_stop.bam"
"367","-",6691,279,24.3046594982079,0,25.5017921146953,"LB-2_stop.bam"
"368","-",6692,301834,24.6479521856385,0,23.3024576422802,"LB-2_stop.bam"
"369","-",330898,4,23,3,23.75,"LB-2_stop.bam"
"370","-",342205,1,147,24,24,"LB-2_stop.bam"
"371","-",407972,1,23,3,3,"LB-2_stop.bam"
"372","-",436269,3,26.3333333333333,8,30.6666666666667,"LB-2_stop.bam"
"373","-",436270,632372,24.6614650870057,0,22.9213137204051,"LB-2_stop.bam"
"374","-",486122,55,24.3090909090909,0,23.4909090909091,"LB-2_stop.bam"
"375","-",624374,1904,24.4826680672269,0,26.3040966386555,"LB-2_stop.bam"
"376","-",750273,1,23,42,42,"LB-2_stop.bam"
"377","-",754538,78068,24.6660731669826,0,22.6975201106727,"LB-2_stop.bam"
"378","-",773295,22,25.6363636363636,3,37.1363636363636,"LB-2_stop.bam"
"379","-",845735,11,147,24,30.5454545454545,"LB-2_stop.bam"
"380","-",992471,1,24,3,3,"LB-2_stop.bam"
"381","-",1417102,178,24.1573033707865,0,23.0730337078652,"LB-2_stop.bam"
"382","-",1431067,4579,24.5675911771129,0,24.1550556890151,"LB-2_stop.bam"
"383","-",1481590,2,28,3,22.5,"LB-2_stop.bam"
"384","-",1483949,3,25.6666666666667,8,19.3333333333333,"LB-2_stop.bam"
"385","-",1483950,10038,24.7468619246862,0,21.9913329348476,"LB-2_stop.bam"
"386","-",2017516,52,24.4230769230769,0,33.6923076923077,"LB-2_stop.bam"
"387","-",2068799,110,24.4272727272727,0,18.9636363636364,"LB-2_stop.bam"
"388","-",2199234,5,26,3,3,"LB-2_stop.bam"
"389","-",2199254,532,24.6541353383459,0,22.0432330827068,"LB-2_stop.bam"
"390","-",2258565,111,24.2072072072072,0,14.5765765765766,"LB-2_stop.bam"
"391","-",2258566,74052,24.684586506779,0,23.1917436396046,"LB-2_stop.bam"
"392","-",2259947,184,24.4239130434783,0,19.7826086956522,"LB-2_stop.bam"
"393","-",2355273,6,147,42,42,"LB-2_stop.bam"
"394","-",3052650,1,147,24,24,"LB-2_stop.bam"
"395","-",3435165,1,24,0,0,"LB-2_stop.bam"
"396","-",3699636,599,24.8130217028381,0,24.8347245409015,"LB-2_stop.bam"
"397","-",3905298,9,23.5555555555556,3,29,"LB-2_stop.bam"
"398","-",4399102,199682,24.6484510371491,0,21.7755230816999,"LB-2_stop.bam"
"399","-",4428360,1,147,23,23,"LB-2_stop.bam"
"400","-",4508664,3,147,24,36,"LB-2_stop.bam"
"401","-",4821209,1,147,42,42,"LB-2_stop.bam"
"402","-",5719628,2367,24.5931558935361,0,24.5399239543726,"LB-2_stop.bam"
"403","-",5866355,5,24,42,42,"LB-2_stop.bam"
"404","-",5903679,4,23,8,33.5,"LB-2_stop.bam"
"405","-",5941233,4,147,42,42,"LB-2_stop.bam"
"406","-",6490242,1,147,24,24,"LB-2_stop.bam"
"407","+",185905,77,29.0519480519481,0,24.5194805194805,"LB-3_ASV.bam"
"408","+",421002,655,27.8625954198473,0,19.3038167938931,"LB-3_ASV.bam"
"409","+",647194,17,27.5882352941176,0,22.8235294117647,"LB-3_ASV.bam"
"410","+",649127,1493,27.8379102478232,0,22.9330207635633,"LB-3_ASV.bam"
"411","+",780340,66,27.6666666666667,3,27.1969696969697,"LB-3_ASV.bam"
"412","+",997822,40,26.925,3,30.55,"LB-3_ASV.bam"
"413","+",999632,1,27,24,24,"LB-3_ASV.bam"
"414","+",1054723,425,27.7905882352941,0,25.2611764705882,"LB-3_ASV.bam"
"415","+",1483941,2,31,0,1.5,"LB-3_ASV.bam"
"416","+",1483960,2,25,0,0,"LB-3_ASV.bam"
"417","+",1883258,1,27,0,0,"LB-3_ASV.bam"
"418","+",2233277,7532,27.812400424854,0,24.9439723844928,"LB-3_ASV.bam"
"419","+",2607843,2690,27.739405204461,0,18.7382899628253,"LB-3_ASV.bam"
"420","+",3660471,1539,27.959714100065,0,22.0415854450942,"LB-3_ASV.bam"
"421","+",3913660,85902,27.8260576005215,0,22.7742427417289,"LB-3_ASV.bam"
"422","+",5174422,1201,27.5353871773522,0,24.6294754371357,"LB-3_ASV.bam"
"423","+",5200272,7,27.8571428571429,3,7.28571428571429,"LB-3_ASV.bam"
"424","+",5383308,2,31,8,25,"LB-3_ASV.bam"
"425","+",5599358,39,28.2820512820513,3,24.0512820512821,"LB-3_ASV.bam"
"426","+",5599359,103217,27.8007304998208,0,21.9894978540357,"LB-3_ASV.bam"
"427","+",5599360,300,27.8733333333333,0,22.3133333333333,"LB-3_ASV.bam"
"428","+",5621133,491,28.2566191446029,0,26.9124236252546,"LB-3_ASV.bam"
"429","+",5813466,240573,27.7605550082511,0,22.0623386664339,"LB-3_ASV.bam"
"430","+",5843615,857,27.8611435239207,0,24.7712952158693,"LB-3_ASV.bam"
"431","+",6171081,14,28.5714285714286,0,20.4285714285714,"LB-3_ASV.bam"
"432","+",6535075,15106,27.6862835959221,0,23.525287965047,"LB-3_ASV.bam"
"433","+",6535076,115,27.5739130434783,0,22.1304347826087,"LB-3_ASV.bam"
"434","-",6689,15,31,3,26.3333333333333,"LB-3_ASV.bam"
"435","-",6691,219,27.9817351598174,0,21.0456621004566,"LB-3_ASV.bam"
"436","-",6692,310860,27.781538313067,0,22.1403525702889,"LB-3_ASV.bam"
"437","-",238428,4,25,3,14,"LB-3_ASV.bam"
"438","-",407972,1,27,0,0,"LB-3_ASV.bam"
"439","-",436266,5254,27.6791016368481,0,23.5110392082223,"LB-3_ASV.bam"
"440","-",436269,5,27,3,12.8,"LB-3_ASV.bam"
"441","-",436270,927281,27.7781859004983,0,23.0048302510242,"LB-3_ASV.bam"
"442","-",624374,755,27.7708609271523,0,24.2860927152318,"LB-3_ASV.bam"
"443","-",750273,8,29.25,3,34.75,"LB-3_ASV.bam"
"444","-",754538,71146,27.820973772243,0,22.2316504090181,"LB-3_ASV.bam"
"445","-",1241370,541,27.8558225508318,0,22.3012939001848,"LB-3_ASV.bam"
"446","-",1315340,3,26,23,23.6666666666667,"LB-3_ASV.bam"
"447","-",1417102,397,27.5163727959698,0,23.168765743073,"LB-3_ASV.bam"
"448","-",1431067,45926,27.8108043374124,0,22.7947132343335,"LB-3_ASV.bam"
"449","-",1482850,51,27.0392156862745,0,25.6274509803922,"LB-3_ASV.bam"
"450","-",1483949,1,26,24,24,"LB-3_ASV.bam"
"451","-",1483950,35257,27.733471367388,0,21.3983322460788,"LB-3_ASV.bam"
"452","-",1799197,2,31,8,25,"LB-3_ASV.bam"
"453","-",2017516,316,27.7626582278481,0,19.2594936708861,"LB-3_ASV.bam"
"454","-",2068799,375,27.856,0,23.0266666666667,"LB-3_ASV.bam"
"455","-",2199254,9234,27.7569850552307,0,23.0010829542993,"LB-3_ASV.bam"
"456","-",2258527,2,27,42,42,"LB-3_ASV.bam"
"457","-",2258566,144581,27.7989500695112,0,23.4918557763468,"LB-3_ASV.bam"
"458","-",2259947,1598,27.7171464330413,0,23.4712140175219,"LB-3_ASV.bam"
"459","-",2658566,3,26,3,29,"LB-3_ASV.bam"
"460","-",3699636,8919,27.8082744702321,0,21.9855364951228,"LB-3_ASV.bam"
"461","-",4050406,5,25.6,3,19.6,"LB-3_ASV.bam"
"462","-",4169488,7,26,0,24.8571428571429,"LB-3_ASV.bam"
"463","-",4397591,77,28.4285714285714,0,24.8701298701299,"LB-3_ASV.bam"
"464","-",4399101,133,27.4812030075188,0,19.9624060150376,"LB-3_ASV.bam"
"465","-",4399102,292299,27.8096298653092,0,21.1108111899117,"LB-3_ASV.bam"
"466","-",4549215,8,26.875,0,11.25,"LB-3_ASV.bam"
"467","-",4902671,1,26,42,42,"LB-3_ASV.bam"
"468","-",5157951,148,28,0,23.0405405405405,"LB-3_ASV.bam"
"469","-",5719628,1,26,3,3,"LB-3_ASV.bam"
"470","+",647194,7,26.7142857142857,0,31.1428571428571,"LB-3_LAA.bam"
"471","+",649127,2,29,3,22.5,"LB-3_LAA.bam"
"472","+",787351,2,27,42,42,"LB-3_LAA.bam"
"473","+",1054723,1874,27.9178228388474,0,22.7043756670224,"LB-3_LAA.bam"
"474","+",2233277,3936,27.8142784552846,0,23.2685467479675,"LB-3_LAA.bam"
"475","+",2607844,160,28.2375,0,28.1375,"LB-3_LAA.bam"
"476","+",3913660,38,27.6052631578947,0,16.7631578947368,"LB-3_LAA.bam"
"477","+",3913661,2,26,8,25,"LB-3_LAA.bam"
"478","+",4359713,2,28.5,8,8,"LB-3_LAA.bam"
"479","+",5174422,1051,27.6584205518554,0,22.9562321598478,"LB-3_LAA.bam"
"480","+",5200272,2,27,3,3,"LB-3_LAA.bam"
"481","+",5599358,1,25,0,0,"LB-3_LAA.bam"
"482","+",5599359,38,27.2894736842105,0,17.8684210526316,"LB-3_LAA.bam"
"483","+",5599372,1153,27.6175195143105,0,21.9627059843886,"LB-3_LAA.bam"
"484","+",5621133,144,27.3888888888889,0,27.1388888888889,"LB-3_LAA.bam"
"485","+",5813466,162,27.6666666666667,0,17.3271604938272,"LB-3_LAA.bam"
"486","+",5813467,261,27.9616858237548,0,23.6130268199234,"LB-3_LAA.bam"
"487","+",6171081,4,28,0,31.5,"LB-3_LAA.bam"
"488","+",6535075,5,28,3,22.6,"LB-3_LAA.bam"
"489","+",6535076,750,27.8106666666667,0,23.8173333333333,"LB-3_LAA.bam"
"490","-",6692,267,27.6779026217228,0,21.940074906367,"LB-3_LAA.bam"
"491","-",436270,440,28.0659090909091,0,23.3431818181818,"LB-3_LAA.bam"
"492","-",436271,2,26.5,3,22.5,"LB-3_LAA.bam"
"493","-",624374,2,31,42,42,"LB-3_LAA.bam"
"494","-",750273,18190,27.7831775700935,0,23.615777899945,"LB-3_LAA.bam"
"495","-",754538,52,28.5576923076923,0,26.1730769230769,"LB-3_LAA.bam"
"496","-",1241370,1301,27.8416602613374,0,23.423520368947,"LB-3_LAA.bam"
"497","-",1417102,1,26,8,8,"LB-3_LAA.bam"
"498","-",1431067,12,27.0833333333333,3,28.1666666666667,"LB-3_LAA.bam"
"499","-",1483950,15,27.0666666666667,0,31.2,"LB-3_LAA.bam"
"500","-",2068770,29,26.1379310344828,0,21.8275862068966,"LB-3_LAA.bam"
"501","-",2068797,41,27.2682926829268,3,8.09756097560976,"LB-3_LAA.bam"
"502","-",2068799,352965,27.7979658039749,0,23.7491705976513,"LB-3_LAA.bam"
"503","-",2258565,2463,27.7572066585465,0,22.2078765732846,"LB-3_LAA.bam"
"504","-",2258566,32,27.78125,0,27.53125,"LB-3_LAA.bam"
"505","-",2259947,1,27,42,42,"LB-3_LAA.bam"
"506","-",3699636,3,26,8,24.6666666666667,"LB-3_LAA.bam"
"507","-",4399102,93,27.6344086021505,0,20.5591397849462,"LB-3_LAA.bam"
"508","-",5157951,26,27.6538461538462,0,33.8461538461538,"LB-3_LAA.bam"
"509","-",5719628,1,25,3,3,"LB-3_LAA.bam"
"510","+",647194,9,25.8888888888889,0,31.1111111111111,"LB-3_LVA.bam"
"511","+",885534,4,31,8,16.5,"LB-3_LVA.bam"
"512","+",1054723,1503,27.7425149700599,0,22.4923486360612,"LB-3_LVA.bam"
"513","+",2233277,12517,27.7418710553647,0,24.0332348006711,"LB-3_LVA.bam"
"514","+",3913660,24,28.0833333333333,3,23.7916666666667,"LB-3_LVA.bam"
"515","+",3913661,2744,27.8013848396501,0,23.3279883381924,"LB-3_LVA.bam"
"516","+",5174422,686,27.7900874635569,0,25.466472303207,"LB-3_LVA.bam"
"517","+",5174423,1,26,42,42,"LB-3_LVA.bam"
"518","+",5599358,3018,27.9390324718357,0,22.3515573227303,"LB-3_LVA.bam"
"519","+",5599359,32,27.78125,0,18.53125,"LB-3_LVA.bam"
"520","+",5621133,134,28.2537313432836,0,26.3208955223881,"LB-3_LVA.bam"
"521","+",5805541,1,26,0,0,"LB-3_LVA.bam"
"522","+",5813466,115,28.5739130434783,0,24.104347826087,"LB-3_LVA.bam"
"523","+",5813467,1,27,0,0,"LB-3_LVA.bam"
"524","+",6171081,5,26.2,3,33.8,"LB-3_LVA.bam"
"525","-",6692,99,27.4545454545455,0,18.5858585858586,"LB-3_LVA.bam"
"526","-",436210,2,28,3,22.5,"LB-3_LVA.bam"
"527","-",436270,239,27.8953974895398,0,22.1715481171548,"LB-3_LVA.bam"
"528","-",624372,21,27.6190476190476,0,19.1428571428571,"LB-3_LVA.bam"
"529","-",750273,5,26,3,18.2,"LB-3_LVA.bam"
"530","-",754538,37,26.7027027027027,0,24.3513513513514,"LB-3_LVA.bam"
"531","-",1241370,1428,27.8515406162465,0,20.5875350140056,"LB-3_LVA.bam"
"532","-",1431066,2,26.5,42,42,"LB-3_LVA.bam"
"533","-",1431067,17,27.1176470588235,0,29.4705882352941,"LB-3_LVA.bam"
"534","-",1483950,6,30,0,11,"LB-3_LVA.bam"
"535","-",2068799,337451,27.8074742703385,0,24.3837801636386,"LB-3_LVA.bam"
"536","-",2258565,2,31,42,42,"LB-3_LVA.bam"
"537","-",2258566,32,28.5,0,30.53125,"LB-3_LVA.bam"
"538","-",2259947,2,27,0,21,"LB-3_LVA.bam"
"539","-",3699635,35,27.2,0,17.4857142857143,"LB-3_LVA.bam"
"540","-",3699636,3,25.6666666666667,0,7.66666666666667,"LB-3_LVA.bam"
"541","-",4399101,435,27.5724137931034,0,20.6344827586207,"LB-3_LVA.bam"
"542","-",4399102,83,28.1325301204819,0,24.3253012048193,"LB-3_LVA.bam"
"543","-",5157951,41,27.609756097561,0,5.21951219512195,"LB-3_LVA.bam"
"544","-",5742667,4,31,8,16.5,"LB-3_LVA.bam"
"545","+",206449,3,147,24,36,"LB-3_stop.bam"
"546","+",461080,789,24.3916349809886,0,19.2116603295311,"LB-3_stop.bam"
"547","+",647194,58501,24.6535785713065,0,20.86827575597,"LB-3_stop.bam"
"548","+",647195,1,28,8,8,"LB-3_stop.bam"
"549","+",649127,4524,24.5685234305924,0,19.7597259062776,"LB-3_stop.bam"
"550","+",1054723,124,24.6451612903226,0,0.0967741935483871,"LB-3_stop.bam"
"551","+",1565114,99,25.3030303030303,0,18.989898989899,"LB-3_stop.bam"
"552","+",2233277,3161,24.7140145523569,0,23.5915849414742,"LB-3_stop.bam"
"553","+",2480639,3,147,24,30,"LB-3_stop.bam"
"554","+",2501700,5,26,0,25.8,"LB-3_stop.bam"
"555","+",2915847,4,147,42,42,"LB-3_stop.bam"
"556","+",3072224,2,147,24,24,"LB-3_stop.bam"
"557","+",3177342,2,146,24,33,"LB-3_stop.bam"
"558","+",3452133,2,22,3,3,"LB-3_stop.bam"
"559","+",3913660,74033,24.6655005200384,0,20.982710412924,"LB-3_stop.bam"
"560","+",4012085,4,147,24,37.5,"LB-3_stop.bam"
"561","+",4263441,2,147,24,33,"LB-3_stop.bam"
"562","+",5025401,1,147,42,42,"LB-3_stop.bam"
"563","+",5154241,1,147,24,24,"LB-3_stop.bam"
"564","+",5599359,121382,24.6947900018125,0,20.7796048837554,"LB-3_stop.bam"
"565","+",5599360,1,24,42,42,"LB-3_stop.bam"
"566","+",5599372,1,22,42,42,"LB-3_stop.bam"
"567","+",5805541,1,24,8,8,"LB-3_stop.bam"
"568","+",5813466,526976,24.6656792719213,0,20.682640196138,"LB-3_stop.bam"
"569","+",5813467,4,23.75,0,31.5,"LB-3_stop.bam"
"570","+",5813470,1,28,42,42,"LB-3_stop.bam"
"571","+",5875221,11,23.3636363636364,0,7.36363636363636,"LB-3_stop.bam"
"572","+",6012944,5,147,40,41.6,"LB-3_stop.bam"
"573","+",6171081,53499,24.7047608366512,0,21.1248995308324,"LB-3_stop.bam"
"574","+",6535075,16901,24.6890124844684,0,21.9571622980889,"LB-3_stop.bam"
"575","-",6691,465,24.6193548387097,0,22.2258064516129,"LB-3_stop.bam"
"576","-",6692,490438,24.6704476406804,0,20.6214220757772,"LB-3_stop.bam"
"577","-",263284,6,147,24,24,"LB-3_stop.bam"
"578","-",407972,1,28,3,3,"LB-3_stop.bam"
"579","-",436266,2,23,3,5.5,"LB-3_stop.bam"
"580","-",436269,2,25,3,5.5,"LB-3_stop.bam"
"581","-",436270,1052798,24.6756984720716,0,21.3312648770229,"LB-3_stop.bam"
"582","-",624374,2685,24.7083798882682,0,23.340782122905,"LB-3_stop.bam"
"583","-",683793,1,147,42,42,"LB-3_stop.bam"
"584","-",709257,1,147,24,24,"LB-3_stop.bam"
"585","-",750273,10,27.4,3,37.9,"LB-3_stop.bam"
"586","-",754538,130457,24.6824164284017,0,21.5011996289965,"LB-3_stop.bam"
"587","-",1037161,1,147,42,42,"LB-3_stop.bam"
"588","-",1244489,6,146,23,35.8333333333333,"LB-3_stop.bam"
"589","-",1417102,89,24.9887640449438,0,8.78651685393258,"LB-3_stop.bam"
"590","-",1431067,10564,24.7758424839076,0,22.9794585384324,"LB-3_stop.bam"
"591","-",1483949,1,28,42,42,"LB-3_stop.bam"
"592","-",1483950,18160,24.6144823788546,0,19.2531387665198,"LB-3_stop.bam"
"593","-",1818392,94,24.5957446808511,0,23.7234042553191,"LB-3_stop.bam"
"594","-",2068799,170,24.3941176470588,0,22.2764705882353,"LB-3_stop.bam"
"595","-",2199234,74,24.7837837837838,0,13.9594594594595,"LB-3_stop.bam"
"596","-",2199254,618,24.7249190938511,0,21.3964401294498,"LB-3_stop.bam"
"597","-",2258565,55,24.4363636363636,3,26.3818181818182,"LB-3_stop.bam"
"598","-",2258566,126187,24.6868774120947,0,21.984483346145,"LB-3_stop.bam"
"599","-",2259947,218,24.8990825688073,0,21.1330275229358,"LB-3_stop.bam"
"600","-",2471439,1,22,24,24,"LB-3_stop.bam"
"601","-",2487175,20,24.15,0,21.1,"LB-3_stop.bam"
"602","-",2751485,1,147,24,24,"LB-3_stop.bam"
"603","-",3699635,1,23,3,3,"LB-3_stop.bam"
"604","-",3699636,709,24.6699576868829,0,16.6375176304654,"LB-3_stop.bam"
"605","-",3751395,1,147,42,42,"LB-3_stop.bam"
"606","-",3932821,1,22,3,3,"LB-3_stop.bam"
"607","-",4030981,1,147,40,40,"LB-3_stop.bam"
"608","-",4042522,1,24,23,23,"LB-3_stop.bam"
"609","-",4399102,338452,24.6803269001217,0,19.4644439979672,"LB-3_stop.bam"
"610","-",5355017,3,147,42,42,"LB-3_stop.bam"
"611","-",5719628,4316,24.5556070435589,0,20.8241427247451,"LB-3_stop.bam"
"612","-",5732699,232,25.0172413793103,0,24.7198275862069,"LB-3_stop.bam"
"613","-",5813580,17,23.5882352941176,24,25.8823529411765,"LB-3_stop.bam"
"614","-",5861371,1,147,24,24,"LB-3_stop.bam"
"615","-",6218645,2,24,3,22.5,"LB-3_stop.bam"
"616","-",6510728,1,22,42,42,"LB-3_stop.bam"
"617","+",341842,2,26,0,0,"Levo-1_ASV.bam"
"618","+",421002,1017,27.8495575221239,0,21.3018682399213,"Levo-1_ASV.bam"
"619","+",647194,11,29.5454545454545,24,40.3636363636364,"Levo-1_ASV.bam"
"620","+",649127,1823,27.9786066922655,0,27.96708721887,"Levo-1_ASV.bam"
"621","+",719522,45,27.1555555555556,0,0.133333333333333,"Levo-1_ASV.bam"
"622","+",795874,1,31,23,23,"Levo-1_ASV.bam"
"623","+",1054723,96,28.0104166666667,3,34.9166666666667,"Levo-1_ASV.bam"
"624","+",1409282,9,31,3,37.6666666666667,"Levo-1_ASV.bam"
"625","+",1516775,1,31,42,42,"Levo-1_ASV.bam"
"626","+",2233277,6147,27.857654140231,0,28.4190662111599,"Levo-1_ASV.bam"
"627","+",2607843,3505,27.7611982881598,0,27.2650499286733,"Levo-1_ASV.bam"
"628","+",2785905,1,26,42,42,"Levo-1_ASV.bam"
"629","+",3660471,5889,27.7851927322126,0,28.0232637120054,"Levo-1_ASV.bam"
"630","+",3660472,2,25,42,42,"Levo-1_ASV.bam"
"631","+",3913660,33232,27.829260953298,0,26.4485736639384,"Levo-1_ASV.bam"
"632","+",5174422,3759,27.6307528598031,0,29.048417132216,"Levo-1_ASV.bam"
"633","+",5174423,4,27,8,33.5,"Levo-1_ASV.bam"
"634","+",5383308,1,31,42,42,"Levo-1_ASV.bam"
"635","+",5599358,106,28.1981132075472,0,24.9056603773585,"Levo-1_ASV.bam"
"636","+",5599359,272267,27.8278013861393,0,27.0902643361112,"Levo-1_ASV.bam"
"637","+",5599360,236,28.4957627118644,0,27.1567796610169,"Levo-1_ASV.bam"
"638","+",5599361,1,26,40,40,"Levo-1_ASV.bam"
"639","+",5599372,1,26,42,42,"Levo-1_ASV.bam"
"640","+",5621133,159,27.9685534591195,0,30.9622641509434,"Levo-1_ASV.bam"
"641","+",5670111,4,27,3,22.5,"Levo-1_ASV.bam"
"642","+",5813466,147209,27.7432154284045,0,25.6613997785461,"Levo-1_ASV.bam"
"643","+",5843615,596,27.7684563758389,0,30.1828859060403,"Levo-1_ASV.bam"
"644","+",6535075,55639,27.7918546343392,0,28.1859307320405,"Levo-1_ASV.bam"
"645","+",6535076,1,31,42,42,"Levo-1_ASV.bam"
"646","-",6689,200,27.67,0,29.16,"Levo-1_ASV.bam"
"647","-",6691,393,28,0,27.2137404580153,"Levo-1_ASV.bam"
"648","-",6692,401916,27.7701061913435,0,26.3213581942495,"Levo-1_ASV.bam"
"649","-",239757,2,31,24,24,"Levo-1_ASV.bam"
"650","-",436266,2437,27.7041444398851,0,25.097250718096,"Levo-1_ASV.bam"
"651","-",436269,2,27,42,42,"Levo-1_ASV.bam"
"652","-",436270,707785,27.7991127249094,0,26.4255586088996,"Levo-1_ASV.bam"
"653","-",624374,2523,28.0499405469679,0,29.80301228696,"Levo-1_ASV.bam"
"654","-",627944,249,27.9558232931727,0,33.0642570281125,"Levo-1_ASV.bam"
"655","-",754538,86780,27.7946070523162,0,26.7318506568334,"Levo-1_ASV.bam"
"656","-",1137821,6,31,3,29.8333333333333,"Levo-1_ASV.bam"
"657","-",1241370,87,27.3103448275862,8,22.1379310344828,"Levo-1_ASV.bam"
"658","-",1417102,804,27.7126865671642,0,20.2487562189055,"Levo-1_ASV.bam"
"659","-",1431067,25957,27.7658435104211,0,27.6389798512925,"Levo-1_ASV.bam"
"660","-",1483949,1,26,42,42,"Levo-1_ASV.bam"
"661","-",1483950,38699,27.7465050776506,0,25.0547817773069,"Levo-1_ASV.bam"
"662","-",1739127,1,27,3,3,"Levo-1_ASV.bam"
"663","-",2068799,54,27.4814814814815,0,32.2037037037037,"Levo-1_ASV.bam"
"664","-",2199254,2603,27.7379946215905,0,26.289281598156,"Levo-1_ASV.bam"
"665","-",2258566,87279,27.7899838449111,0,26.9575040960598,"Levo-1_ASV.bam"
"666","-",2259947,2591,27.6680818216905,0,27.1138556541876,"Levo-1_ASV.bam"
"667","-",2398188,1,26,42,42,"Levo-1_ASV.bam"
"668","-",3699636,4717,27.9037523849905,0,26.0780156879372,"Levo-1_ASV.bam"
"669","-",4043578,1,31,3,3,"Levo-1_ASV.bam"
"670","-",4397591,5,31,0,0.6,"Levo-1_ASV.bam"
"671","-",4399102,126351,27.7923166417361,0,25.3816669436728,"Levo-1_ASV.bam"
"672","-",5865811,10,25.9,3,38.1,"Levo-1_ASV.bam"
"673","-",6305789,7,25.2857142857143,3,19.7142857142857,"Levo-1_ASV.bam"
"674","-",6489757,5,27,40,40,"Levo-1_ASV.bam"
"675","+",647194,2,26.5,42,42,"Levo-1_LAA.bam"
"676","+",647195,32,26.6875,0,27.375,"Levo-1_LAA.bam"
"677","+",649127,1,31,42,42,"Levo-1_LAA.bam"
"678","+",1054723,145,28,0,24.951724137931,"Levo-1_LAA.bam"
"679","+",2233277,6185,27.8439773645918,0,30.2153597413096,"Levo-1_LAA.bam"
"680","+",2607844,84,27.6309523809524,3,32.4523809523809,"Levo-1_LAA.bam"
"681","+",3660471,3,29,3,17.6666666666667,"Levo-1_LAA.bam"
"682","+",3913660,4,28.25,0,11.25,"Levo-1_LAA.bam"
"683","+",5174422,1571,27.5366008911521,0,23.5881604073838,"Levo-1_LAA.bam"
"684","+",5240558,3,31,3,16,"Levo-1_LAA.bam"
"685","+",5599358,3,29.3333333333333,0,15,"Levo-1_LAA.bam"
"686","+",5599359,60,28.25,0,32.6166666666667,"Levo-1_LAA.bam"
"687","+",5599360,6,30.3333333333333,3,21.8333333333333,"Levo-1_LAA.bam"
"688","+",5599372,9016,27.7661934338953,0,27.6023735581189,"Levo-1_LAA.bam"
"689","+",5621133,1,27,3,3,"Levo-1_LAA.bam"
"690","+",5813466,31,28.5806451612903,0,25.1290322580645,"Levo-1_LAA.bam"
"691","+",6535075,1,25,42,42,"Levo-1_LAA.bam"
"692","+",6535076,2966,27.7916385704653,0,28.3624409979771,"Levo-1_LAA.bam"
"693","-",6692,74,27.527027027027,0,25.2837837837838,"Levo-1_LAA.bam"
"694","-",436266,2,31,42,42,"Levo-1_LAA.bam"
"695","-",436270,105,27.7142857142857,0,27.552380952381,"Levo-1_LAA.bam"
"696","-",750273,7353,27.6945464436285,0,26.9232966136271,"Levo-1_LAA.bam"
"697","-",754538,10,30.6,3,30.8,"Levo-1_LAA.bam"
"698","-",1431067,4,27.25,0,16.25,"Levo-1_LAA.bam"
"699","-",1483950,6,27.8333333333333,3,26.6666666666667,"Levo-1_LAA.bam"
"700","-",2068798,1,25,8,8,"Levo-1_LAA.bam"
"701","-",2068799,124815,27.8091655650363,0,27.0260866081801,"Levo-1_LAA.bam"
"702","-",2258565,566,27.8745583038869,0,25.143109540636,"Levo-1_LAA.bam"
"703","-",2258566,10,27.6,3,32.4,"Levo-1_LAA.bam"
"704","-",2259947,1,25,8,8,"Levo-1_LAA.bam"
"705","-",3699636,3,28.3333333333333,42,42,"Levo-1_LAA.bam"
"706","-",4399102,26,27.3846153846154,3,29.3461538461538,"Levo-1_LAA.bam"
"707","+",647195,18,27.1666666666667,0,21.8333333333333,"Levo-1_LVA.bam"
"708","+",2233277,15823,27.768248751817,0,28.2868608986918,"Levo-1_LVA.bam"
"709","+",3913660,7,28.1428571428571,0,6.42857142857143,"Levo-1_LVA.bam"
"710","+",3913661,668,27.6736526946108,0,28.7335329341317,"Levo-1_LVA.bam"
"711","+",5174422,1112,27.7014388489209,0,30.2805755395683,"Levo-1_LVA.bam"
"712","+",5599358,8044,27.7983590253605,0,27.4594728990552,"Levo-1_LVA.bam"
"713","+",5599359,25,26.76,0,15.4,"Levo-1_LVA.bam"
"714","+",5599360,3,31,3,29,"Levo-1_LVA.bam"
"715","+",5599372,3,28.3333333333333,42,42,"Levo-1_LVA.bam"
"716","+",5621133,66,27.2424242424242,0,34.1818181818182,"Levo-1_LVA.bam"
"717","+",5813466,22,29.0454545454545,0,26.2727272727273,"Levo-1_LVA.bam"
"718","+",6535075,7,28.2857142857143,3,33.8571428571429,"Levo-1_LVA.bam"
"719","-",6692,67,27.3283582089552,0,25.4328358208955,"Levo-1_LVA.bam"
"720","-",309370,1,26,3,3,"Levo-1_LVA.bam"
"721","-",407972,1,31,42,42,"Levo-1_LVA.bam"
"722","-",436270,59,27.4067796610169,0,27.4406779661017,"Levo-1_LVA.bam"
"723","-",750273,7,27,23,33.8571428571429,"Levo-1_LVA.bam"
"724","-",754538,15,27.0666666666667,3,27.6,"Levo-1_LVA.bam"
"725","-",1187321,5,27,3,34.2,"Levo-1_LVA.bam"
"726","-",1241370,38,26.8421052631579,3,28.0263157894737,"Levo-1_LVA.bam"
"727","-",1431067,1,26,8,8,"Levo-1_LVA.bam"
"728","-",2068799,120709,27.8090034711579,0,27.140445202926,"Levo-1_LVA.bam"
"729","-",2258566,7,27.7142857142857,0,19,"Levo-1_LVA.bam"
"730","-",4399101,144,27.5069444444444,0,13.9305555555556,"Levo-1_LVA.bam"
